#
# Factorizations of Mersenne numbers 2**n-1 for n<=1200
#
# format:  an entry
#    n: a.b.c.d
# means that 2**n-1 == a*b*c*d
#
# Repeated factors occur according to their multiplicity.
# Composite factors have the letter C prepended.
# The first such entry appears with n=787
#
# Extracted from:
#   J.Brillhart, D.H.Lehmer, J.L.Selfridge, B.Tuckerman, S.S.Wagstaff Jr.:
#   {Factorizations of $b^n +-1 b=2,3,5,6,10,11$ up to high powers},
#   Contemporary Mathematics, Volume~22, Second Edition,
#   American Mathematical Society, 1988
#   (online version of June-2006)
#.

1: 1
719: 1439.772207.737572843389436536903316910033561929012829990389769.3364863383830652366335210393518491785856011463060033034654745068273488710285685703620428197074067655529662828038323130749953734783229767328135045029575767351
720: 3.3.3.5.5.7.11.13.17.19.31.37.41.61.73.97.109.151.181.241.257.331.433.577.631.673.1321.23311.38737.54001.61681.8369281.18837001.29247661.394783681.4278255361.4562284561.46908728641.168692292721.487824887233.469775495062434961.750016890283777055704738227247474485366338380663681
721: 127.2550183799.10550281065119153.3976656429941438590393.811838362875749000047045370307528756015249707861798385910598024828107320792728313897578386416339056669144506367786420486589665926009785110080921247744211385533548768303
722: 3.174763.524287.9522401530937.36450568206770608791178096385783.6874301617534827509350575768454356245025403.25811221179243952186920238827413131290368483933428434308863.1303254116461108697268759335821585860897008415946720083246259
723: 7.1447.7480159.22000409.102072660983478595344638863.160619474372352289412737508720216839225805656328990879953332340439.1614622769810339154839085730143482994129189652685754741489629923813868011079685554461875922946830109639857249
724: 3.5.1811.9413.43441.1164193.7648337.31675363.28739737348957.178925762979037.3830538323149121.95016376135553173181.7923871097285295625344647665764672671.106646454159157789533685339377679881781493.17810163630112624579342811733978085990447907
725: 31.233.601.1103.1801.2089.448477751.245573800535260692993906074551.177457540153273192963355393450351.2679895157783862814690027494144991.3306918468362395868346324514646813146301551.56567687035285545626766259407689093973050946051397638001
726: 3.3.7.23.67.89.683.727.2179.8713.20857.117371.599479.7593961.75824014993.19488182484739.11054184582797800455736061107.1786393878363164227858270210279.335694389427634954071771421573041823051433281.39699266645852731908271396177298928124355765422009
727: 17606291711815434037934881872331611670777491166445300472749449436575622328171096762265466521858927.40099499726183758517891939428601665707063794593443940689888526556802581529262728143398959743444150539520890742947533452401
728: 3.5.17.29.43.53.113.127.157.911.1093.1093.1613.2731.4733.8191.224771.858001.1210483.15790321.112901153.308761441.23140471537.25829691707.593914915675537.8861085190774909.556338525912325157.889699724270954868382634043341555740249741984247578510445178451442481793
729: 7.73.487.2593.71119.80191.97687.262657.379081.97685839.16753783618801.192971705688577.3712990163251158343.664728004346558283448724389870269691211809.101213745778143742250901040788003424950068418098259161142719688891708905138274462262307761
730: 3.11.31.439.1753.8761.2298041.581874971.9361973132609.13828603741081.82595052745831.1795918038741070627.498386055746534779273231850742131.2494425222574733214339278396950946967011483971.25651395262318407934919734781737797067431285390452848441
731: 431.9719.131071.2099863.67872792749091946529.223192283824457474300157944531480362369858813007.646778401121199228094766201503567587391877257095639732429903642984700499452064755544318099585551714062125998479034557090110663089536817
732: 3.3.5.7.13.367.733.1709.55633.3456749.5080081.368140581013.667055378149.4209508589941.12836737570021.19125556519918081.768614336404564651.2305843009213693951.414194958733796530899181.37201708625305146303973352041.1772303994379887829769795077302561451
733: 694653525743.14399141148866077141941966959399761.13948432601001273785699253868326270649.323859454602846465430592983958773961474277685578169412119356868424381403955618825288675324084410296085213990090086547906305592473316302633
734: 3.2203.12479.19819.51791041.78138581882953.146264881313513.20837062885084633147.301311116540899114446723859201.460233616861852066165180033789571.1636198597169607245088331633873083979.19755740081951910036006278827509875120092863638283602681
735: 7.7.7.31.71.127.151.337.1471.29191.41161.106681.122921.152041.4163041.20147473081.2340389488711.4432676798593.27653710336343911.2741672362528725535068727.252359902034571016856214298851708529738525821631.631430922992211190033830999202698905758039480236241
736: 3.5.17.47.257.277.1013.1657.30269.65537.178481.2796203.43717618369.76392570609857.549675408461419937.3970299567472902879791777.291280009243618888211558641.1335570346574631363954390476479681.89915373937922777877614505795576574280561874130802566460033
737: 23.89.4423.193707721.12148690313.761838257287.5157050159173695487.17904041241938148871927.1963672214729590922916323781834466879.245646981125691497673324668265536334044341262452177697864695233686173498977525877540362298849614068695233671
738: 3.3.3.7.19.73.83.739.13367.18451.165313.174907.3887047.164511353.8831418697.26309368807003.6376386802464073.13194317913029593.177722253954175633.23365041083799063007245010292408927930007906086731.242930150369581725249341464475421249205592384370695685937
739: 184603056517613273120809.48050683584092004380805463790111.2561503388753170490897052206621137620938856555180343258504238260072282185111994663.127272156538341585859901060648396014824316131571314972298723685854248631905051286241951
740: 3.5.5.11.31.41.149.223.593.1481.1777.25781083.28136651.29246281.184481113.231769777.567471221.616318177.1392776941.1587855697992791.4964166554103541.1258710725115650761.4299881834172078350686174001.7248808599285760001152755641.778429365397887608540618330873281
741: 7.79.8191.15809.32377.121369.524287.1212847.83352127.6459570124697.402004106269663.2665675660861389884202429169.1282816117617265060453496956212169.87341035411411371841151965953966466102952126244970250385834048606070060716959754108184194109897
742: 3.43.107.127.743.2969.6361.69431.20394401.63781899287.28059810762433.18351945672220987.204712366597949333831.10471846336802440580575859.90338901802490793533882683.715302895574501987260955609.145980337155634444285232523876979318451464756266456641329
743: 1487.1219280833.14904366017.118722715461092305629361.4721525455401597740684262559.4977047949106985392753791512048265888682003683833.613720420796759675451139508622795804166246759541726012528134612386302767091250830851871364817724458103
744: 3.3.5.7.13.17.241.373.1489.5581.8681.29761.49477.290657.384773.529510939.715827883.2147483647.2903110321.3770202641.951088215727633.22415398357688737.658812288653553079.4611545283086450689.1141629180401976895873.1889440425670100451996180195442651130966948029537
745: 31.86656268566282183151.8235109336690846723986161.8365958808227808384097596499377341030267028705760376399920388012268635634106742784735560368132645527979967389375398886546554802199221304636536176436401174235894274034246448282591
746: 3.60427.25569151.694579497316894264425661243659806371972188318857.152796756325290043462779779478758328705905947521327614399129.752440346497356983142327449546457327748644897934114291899411428982990336039662496766303354959577078458241
747: 7.73.167.1621324657.324965201690131831.57912614113275649087721.8241594690167137359552274418432855740327.34496745342453444817039264578731011283334300852411336570727768458411133501498552286451832685025097370302306935077006404386019354639
748: 3.5.23.89.137.397.683.953.2113.5237.26317.43691.131071.707983.551353793.26509131221.1819762572673.35155077044989397.4029292065629191839853.135322045917118601273437.1032670816743843860998850056278950666491537.2191165825376888084750157716424579062015865776131
749: 127.46439.120618551047.227444841245238451591.162259276829213363391578010288127.963644196044828188869351734353847.4143416085716681490838653625856664863812512904964849.28249136705066576439522697433289867007783495956471223743249440199874751
750: 3.3.7.11.31.151.251.331.601.751.1801.2251.4051.100801.10567201.229668251.269089806001.1133836730401.4710883168879506001.5519485418336288303251.19963778429046466946251.35758633131596900685051378954141001.2139731020464054092520609592459940706818275139793055476751
751: 227640245125324450927745881868402667694620457976381782672549806487.6493500319937011450007704218333851757321824602859305748523089149897.8013068084032653262407517654187282813856393979050146558081797631812307901576375946587821853073
752: 3.5.17.257.283.2351.3761.4513.3308801.3853249.13264529.1198107457.7484047069.23592342593.165768537521.140737471578113.4501946625921233.181352306852476069537.487073399939357470433.163875530636702837695009.2673989784183378728255297.220079330589145989807908723201
753: 7.503.4519.12049.54217.220116640729.180797717027593.178230287214063289511.61676882198695257501367.12070396178249893039969681.863218260980519005763915824855147314295765517543826889081011766885471679775766425863907913320356346097265183520060097
754: 3.59.233.1103.2089.2731.5279.8191.3033169.13454377.148055441.359661017.249018815918315199700031851161772880156221637084521986234342836024160025575777017.15604620003748987137563684369946433749429548952479111489128424163566077973414124705335003435083
755: 31.1511.18121.55871.165799.2332951.15073467791.286621334502631.7289088383388253664437433.328072276230889358448027953221980436262168120353513572759840688545196891029191248042929160470148166585712396327021195979665016800003665048846477940552001
756: 3.3.3.3.5.7.7.13.19.29.37.43.73.109.113.127.337.379.757.1429.5419.14449.87211.92737.119827.246241.262657.279073.649657.1560007.40388473189.77158673929.118750098349.127391413339.56202143607667.207617485544258392970753527.456376431053626339473533320957.304832756195865229284807891468769
757: 9815263.561595591.5722137022002067824248227975095857749151312827809388406962346253182128916964593.24033821640983508088736273403005965446689002356344332130565066643193813901119771090424269412054543072714914742665677774247325292327559
758: 3.180818808679.15012732261073.728040923721821697586308784409.37551870149160225933510841998425767070380445542467219009673638189257459.6809649408891001685768937590233308625949604176033855796938978177320539702698633946720428389517879894953
759: 7.23.23.47.89.178481.599479.1633369.46025761.4103188409.10052678938039.199957736328435366769577.44667711762797798403039426178361.66060018768078882068514915840314543857274440609237251168154401305136486254148474475678359078435292711536864866655643519
760: 3.5.5.11.17.31.41.191.229.457.761.1217.2281.54721.61681.148961.174763.524287.525313.420778751.30327152671.24517014940753.276696631250953741.2416923620660807201.3011347479614249131.3435950210316335724157758000789490561.153787279330237476887106331233239525756635010497681
761: 4567.6089.738686421813192728921171408273447.280230266918608239805810556544655376723809198780890337110755962385407.2107048624990017888277673772279371580792509894029946695224069650783071896637390038709062589566791754603427516344308169913
762: 3.3.7.2287.3049.15241.349759.38257184231365987.56713727820156410577229101238628035243.170141183460469231731687303715884105727.82723179283707558079607521798312521771184766697594996913.339212878596211796110770323541353281494127285320354524672773903
763: 127.745988807.870035986098720987332873.2092087318645654859663614111006024142702357805153449558384836836073.281341394862796238267426842306019494173010194268123066985269960529837739533105304733599763861983626678718725565126556632155166247
